,gameTime,label,position,team,visibility,url_local
9928,1 - 35:57,PASS,2157920,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9929,1 - 35:58,DRIVE,2158880,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9930,1 - 36:01,PASS,2161280,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9931,1 - 36:03,OUT,2163520,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9932,1 - 36:25,THROW IN,2185640,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9933,1 - 36:26,DRIVE,2186440,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9934,1 - 36:30,OUT,2190520,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9935,1 - 36:41,THROW IN,2201920,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9936,1 - 36:43,HEADER,2203520,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9937,1 - 36:44,PASS,2204520,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9938,1 - 36:45,PASS,2205240,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9939,1 - 36:46,HIGH PASS,2206560,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9940,1 - 36:51,DRIVE,2211680,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9941,1 - 36:52,PLAYER SUCCESSFUL TACKLE,2212440,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9942,1 - 36:54,OUT,2214240,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9943,1 - 37:23,CROSS,2243240,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9944,1 - 37:25,SHOT,2245600,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9945,1 - 37:26,HEADER,2246440,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9946,1 - 37:30,OUT,2250440,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9947,1 - 37:38,CROSS,2258600,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9948,1 - 37:40,PASS,2260320,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9949,1 - 37:41,CROSS,2261480,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9950,1 - 37:42,HEADER,2262600,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9951,1 - 37:46,PASS,2266480,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9952,1 - 37:49,DRIVE,2269160,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9953,1 - 37:51,PASS,2271720,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9954,1 - 37:52,DRIVE,2272960,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9955,1 - 37:56,PASS,2276320,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9956,1 - 37:57,DRIVE,2277640,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9957,1 - 37:58,PASS,2278920,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9958,1 - 37:59,DRIVE,2279760,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9959,1 - 38:00,PASS,2280960,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9960,1 - 38:06,HIGH PASS,2286200,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9961,1 - 38:09,HEADER,2289960,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9962,1 - 38:12,DRIVE,2292640,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9963,1 - 38:18,OUT,2298880,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9964,1 - 38:42,HIGH PASS,2322400,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9965,1 - 38:45,HEADER,2325560,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9966,1 - 38:48,HEADER,2328080,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9967,1 - 38:49,HEADER,2329760,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9968,1 - 38:51,PASS,2331200,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9969,1 - 38:52,DRIVE,2332240,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9970,1 - 38:52,PASS,2332920,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9971,1 - 38:56,DRIVE,2336040,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9972,1 - 39:00,PASS,2340240,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9973,1 - 39:03,DRIVE,2343920,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9974,1 - 39:06,PASS,2346280,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9975,1 - 39:07,DRIVE,2347280,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9976,1 - 39:08,PASS,2348280,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9977,1 - 39:08,BALL PLAYER BLOCK,2348640,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9978,1 - 39:11,DRIVE,2351200,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9979,1 - 39:14,PASS,2354480,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9980,1 - 39:16,DRIVE,2356280,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9981,1 - 39:18,PASS,2358000,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9982,1 - 39:19,PASS,2359640,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9983,1 - 39:20,DRIVE,2360920,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9984,1 - 39:21,PASS,2361360,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9985,1 - 39:22,SHOT,2362160,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9986,1 - 39:24,SHOT,2364440,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9987,1 - 39:25,GOAL,2365640,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9988,1 - 40:29,PASS,2429280,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9989,1 - 40:30,DRIVE,2430240,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9990,1 - 40:31,PASS,2431080,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9991,1 - 40:32,PASS,2432080,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9992,1 - 40:33,DRIVE,2433920,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9993,1 - 40:36,PASS,2436640,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9994,1 - 40:37,DRIVE,2437320,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9995,1 - 40:38,PASS,2438360,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9996,1 - 40:41,PASS,2441640,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9997,1 - 40:43,DRIVE,2443640,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9998,1 - 40:48,HIGH PASS,2448080,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
9999,1 - 40:53,DRIVE,2453320,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10000,1 - 40:54,PASS,2454440,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10001,1 - 40:55,DRIVE,2455920,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10002,1 - 40:58,PLAYER SUCCESSFUL TACKLE,2458040,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10003,1 - 40:59,DRIVE,2459120,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10004,1 - 41:00,HIGH PASS,2460200,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10005,1 - 41:03,PASS,2463400,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10006,1 - 41:06,DRIVE,2466200,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10007,1 - 41:08,PASS,2468080,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10008,1 - 41:10,DRIVE,2470880,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10009,1 - 41:12,PASS,2472480,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10010,1 - 41:14,DRIVE,2474120,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10011,1 - 41:21,PASS,2481720,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10012,1 - 41:23,DRIVE,2483640,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10013,1 - 41:24,PASS,2484200,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10014,1 - 41:25,DRIVE,2485120,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10015,1 - 41:26,PASS,2486280,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10016,1 - 41:27,DRIVE,2487680,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10017,1 - 41:29,HIGH PASS,2489360,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10018,1 - 41:33,DRIVE,2493760,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10019,1 - 41:37,PASS,2497960,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10020,1 - 41:39,DRIVE,2499120,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10021,1 - 41:40,CROSS,2500320,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10022,1 - 41:41,BALL PLAYER BLOCK,2501160,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10023,1 - 42:32,PASS,2552120,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10024,1 - 42:33,DRIVE,2553280,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10025,1 - 42:35,PASS,2555600,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10026,1 - 42:36,DRIVE,2556520,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10027,1 - 42:38,HIGH PASS,2558000,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10028,1 - 42:41,PASS,2561840,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10029,1 - 42:42,DRIVE,2562720,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10030,1 - 42:43,PASS,2563520,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10031,1 - 42:44,DRIVE,2564320,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10032,1 - 42:45,PASS,2565200,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10033,1 - 42:46,DRIVE,2566040,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10034,1 - 42:48,PASS,2568920,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10035,1 - 42:48,PASS,2568960,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10036,1 - 42:52,OUT,2572200,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10037,1 - 43:17,THROW IN,2597840,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10038,1 - 43:18,DRIVE,2598680,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10039,1 - 43:20,PASS,2600040,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10040,1 - 43:21,DRIVE,2601040,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10041,1 - 43:22,PASS,2602120,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10042,1 - 43:25,DRIVE,2605440,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10043,1 - 43:27,CROSS,2607560,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10044,1 - 43:29,DRIVE,2609440,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10045,1 - 43:31,HIGH PASS,2611680,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10046,1 - 43:33,DRIVE,2613360,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10047,1 - 43:34,PASS,2614800,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10048,1 - 43:36,PASS,2616560,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10049,1 - 43:38,OUT,2618480,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10050,1 - 43:52,THROW IN,2632720,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10051,1 - 43:53,DRIVE,2633960,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10052,1 - 43:56,PASS,2636560,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10053,1 - 43:57,DRIVE,2637920,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10054,1 - 43:59,HIGH PASS,2639880,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10055,1 - 44:02,HEADER,2642600,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10056,1 - 44:03,HIGH PASS,2643800,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10057,1 - 44:08,OUT,2648520,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10058,1 - 44:29,THROW IN,2669760,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10059,1 - 44:31,HEADER,2671680,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10060,1 - 44:32,HIGH PASS,2672960,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10061,1 - 44:35,HEADER,2675920,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10062,1 - 44:40,OUT,2680000,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10063,1 - 44:58,THROW IN,2698000,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10064,1 - 44:59,PASS,2699000,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10065,1 - 44:59,HIGH PASS,2699640,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10066,1 - 45:05,OUT,2705920,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10067,1 - 45:24,THROW IN,2724160,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10068,1 - 45:55,HIGH PASS,2755640,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10069,1 - 45:58,HEADER,2758560,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10070,1 - 46:00,HEADER,2760400,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10071,1 - 46:01,HEADER,2761680,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10072,1 - 46:03,DRIVE,2763240,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10073,1 - 46:05,DRIVE,2765160,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10074,1 - 46:05,HIGH PASS,2765880,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10075,1 - 46:13,OUT,2773160,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10076,1 - 46:38,THROW IN,2798880,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10077,1 - 46:42,HEADER,2802360,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10078,1 - 46:43,DRIVE,2803280,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10079,1 - 46:45,PASS,2805120,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10080,1 - 46:45,DRIVE,2805880,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10081,1 - 46:47,PASS,2807360,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10082,1 - 46:49,PASS,2809080,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10083,1 - 46:52,PASS,2812400,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10084,1 - 46:55,PASS,2815000,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10085,1 - 46:56,DRIVE,2816360,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10086,1 - 47:02,OUT,2822600,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10087,1 - 47:33,HIGH PASS,2853360,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10088,1 - 47:38,PASS,2858640,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10089,1 - 47:40,PASS,2860880,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10090,1 - 47:43,DRIVE,2863160,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10091,1 - 47:43,HIGH PASS,2863960,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10092,1 - 47:47,DRIVE,2867240,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10093,1 - 47:48,HIGH PASS,2868240,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10094,1 - 47:50,HEADER,2870360,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10095,1 - 47:52,DRIVE,2872280,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10096,1 - 47:53,PASS,2873560,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10097,1 - 47:56,DRIVE,2876160,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10098,1 - 48:07,HIGH PASS,2887880,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10099,1 - 48:11,DRIVE,2891880,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10100,1 - 48:30,PASS,2910680,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10101,1 - 48:32,DRIVE,2912120,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10102,1 - 48:37,OUT,2917840,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10103,1 - 48:50,PASS,2930440,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10104,1 - 48:52,DRIVE,2932480,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10105,1 - 48:54,PASS,2934480,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10106,1 - 48:55,DRIVE,2935200,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10107,1 - 48:55,PASS,2935840,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10108,1 - 48:58,DRIVE,2938480,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10109,1 - 48:59,PASS,2939240,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10110,1 - 49:00,HIGH PASS,2940520,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10111,1 - 49:03,DRIVE,2943080,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10112,1 - 49:04,PASS,2944400,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10113,1 - 49:05,HIGH PASS,2945480,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10114,1 - 49:07,PASS,2947120,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10115,1 - 49:08,HIGH PASS,2948320,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10116,1 - 49:11,PASS,2951800,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10117,1 - 49:11,HEADER,2951880,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10118,1 - 49:13,HEADER,2953160,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10119,1 - 49:15,HEADER,2955000,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10120,1 - 49:17,PASS,2957160,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10121,1 - 49:18,PASS,2958520,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10122,1 - 49:19,DRIVE,2959280,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10123,1 - 49:19,PASS,2959880,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10124,1 - 49:23,DRIVE,2963240,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10125,1 - 49:24,PASS,2964880,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10126,1 - 49:25,PASS,2965800,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10127,1 - 49:26,DRIVE,2966600,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10128,1 - 49:28,PASS,2968240,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10129,1 - 49:29,PASS,2969760,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10130,1 - 49:30,BALL PLAYER BLOCK,2970120,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10131,1 - 49:31,DRIVE,2971440,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10132,1 - 49:33,HIGH PASS,2973240,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10133,1 - 49:35,HEADER,2975920,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10134,1 - 49:38,DRIVE,2978120,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10135,1 - 49:39,PASS,2979680,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10136,1 - 49:43,HIGH PASS,2983440,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10137,1 - 49:46,HEADER,2986960,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10138,1 - 49:49,HEADER,2989440,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10139,1 - 49:51,DRIVE,2991560,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10140,1 - 49:53,PASS,2993640,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10141,1 - 49:56,DRIVE,2996160,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10142,1 - 49:56,PASS,2996600,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10143,1 - 49:57,PASS,2997600,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10144,1 - 49:59,PASS,2999440,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10145,1 - 50:00,DRIVE,3000640,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10146,1 - 50:02,PASS,3002360,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10147,1 - 50:04,HIGH PASS,3004960,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10148,1 - 50:09,HEADER,3009240,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10149,1 - 50:12,HEADER,3012440,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10150,1 - 50:14,PASS,3014360,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10151,1 - 50:15,DRIVE,3015800,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10152,1 - 50:20,DRIVE,3020400,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10153,1 - 50:21,DRIVE,3021960,away,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10154,1 - 50:22,PASS,3022400,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10155,1 - 50:24,PASS,3024400,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10156,1 - 50:25,PASS,3025280,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10157,1 - 50:26,DRIVE,3026400,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10158,1 - 50:29,PASS,3029480,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10159,1 - 50:30,DRIVE,3030720,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10160,1 - 50:31,PASS,3031520,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10161,1 - 50:32,PASS,3032400,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10162,1 - 50:34,PASS,3034560,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10163,1 - 50:35,DRIVE,3035800,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10164,1 - 50:36,PASS,3036840,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10165,1 - 50:38,DRIVE,3038360,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
10166,1 - 50:43,PASS,3043640,home,visible,england_efl/2019-2020/2019-10-01 - Middlesbrough - Preston North End
